Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,"('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Unnamed: 24_level_0', 'Match Report')","('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Unnamed: 35_level_0', 'Match Report')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Unnamed: 23_level_0', 'Ast')","('Unnamed: 24_level_0', 'xAG')","('Unnamed: 25_level_0', 'xA')","('Unnamed: 26_level_0', 'KP')","('Unnamed: 27_level_0', '1/3')","('Unnamed: 28_level_0', 'PPA')","('Unnamed: 29_level_0', 'CrsPA')","('Unnamed: 30_level_0', 'PrgP')","('Unnamed: 31_level_0', 'Match Report')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Unnamed: 23_level_0', 'Match Report')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Unnamed: 21_level_0', 'Int')","('Unnamed: 22_level_0', 'Tkl+Int')","('Unnamed: 23_level_0', 'Clr')","('Unnamed: 24_level_0', 'Err')","('Unnamed: 25_level_0', 'Match Report')","('For Arsenal', 'Poss')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Unnamed: 32_level_0', 'Match Report')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')","('Unnamed: 25_level_0', 'Match Report').1"
2023-12-28,20:15,Matchweek 19,Thu,Home,L,0.0,2.0,West Ham,2.7,1.4,73.0,60261.0,Martin Ødegaard,4-3-3,4-2-3-1,Michael Oliver,Match Report,,0.0,30.0,8.0,26.7,0.0,0.0,16.8,0.0,0.0,0.0,2.7,2.7,0.1,-2.7,-2.7,Match Report,3.0,2.0,0.0,33.3,0.0,2.3,0.3,1.0,0.0,1.0,0.0,0.0,0.0,,20.0,5.0,0.0,15.1,6.0,0.0,11.2,7.0,1.0,14.3,4.0,25.4,Match Report,703.0,796.0,88.3,9768.0,3201.0,430.0,463.0,92.9,240.0,258.0,93.0,16.0,32.0,50.0,0.0,1.9,3.5,23.0,65.0,31.0,5.0,118.0,Match Report,58.0,51.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,20.0,7.0,5.0,11.0,4.0,9.0,14.0,64.3,5.0,11.0,2.0,9.0,6.0,26.0,10.0,0.0,Match Report,73.0,930.0,40.0,113.0,380.0,440.0,71.0,930.0,20.0,5.0,25.0,14.0,70.0,692.0,3946.0,2170.0,51.0,28.0,14.0,20.0,10.0,698.0,118.0,Match Report,2.0,0.0,0.0,8.0,8.0,0.0,30.0,6.0,7.0,0.0,1.0,0.0,50.0,17.0,12.0,58.6,Match Report
2023-12-23,17:30,Matchweek 18,Sat,Away,D,1.0,1.0,Liverpool,0.7,1.0,48.0,57548.0,Martin Ødegaard,4-3-3,4-3-3,Chris Kavanagh,Match Report,,1.0,13.0,2.0,15.4,0.08,0.5,17.2,0.0,0.0,0.0,0.7,0.7,0.06,0.3,0.3,Match Report,3.0,1.0,2.0,66.7,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,2.0,16.0,12.5,24.0,9.0,45.8,40.6,7.0,71.4,52.9,17.0,4.0,23.5,0.0,9.3,Match Report,360.0,466.0,77.3,5872.0,2256.0,188.0,214.0,87.9,123.0,151.0,81.5,35.0,74.0,47.3,1.0,0.6,0.5,9.0,34.0,6.0,1.0,44.0,Match Report,23.0,17.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Match Report,20.0,14.0,12.0,7.0,1.0,6.0,12.0,50.0,6.0,12.0,4.0,8.0,11.0,31.0,22.0,0.0,Match Report,48.0,606.0,69.0,197.0,281.0,134.0,24.0,606.0,31.0,10.0,32.3,14.0,45.2,313.0,1553.0,722.0,17.0,13.0,8.0,21.0,20.0,358.0,44.0,Match Report,5.0,0.0,0.0,14.0,13.0,1.0,16.0,11.0,14.0,0.0,0.0,0.0,61.0,4.0,15.0,21.1,Match Report
2023-12-17,14:00,Matchweek 17,Sun,Home,W,2.0,0.0,Brighton,2.3,0.7,49.0,60257.0,Martin Ødegaard,4-3-3,4-2-3-1,Tim Robinson,Match Report,,2.0,26.0,8.0,30.8,0.08,0.25,14.2,0.0,0.0,0.0,2.3,2.3,0.09,-0.3,-0.3,Match Report,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.0,13.0,15.4,32.0,4.0,34.4,29.2,3.0,66.7,46.3,7.0,2.0,28.6,0.0,3.0,Match Report,487.0,553.0,88.1,7368.0,2492.0,270.0,279.0,96.8,179.0,200.0,89.5,22.0,45.0,48.9,1.0,1.4,2.0,19.0,38.0,14.0,1.0,54.0,Match Report,46.0,38.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,12.0,7.0,7.0,4.0,1.0,6.0,10.0,60.0,4.0,7.0,2.0,5.0,11.0,23.0,6.0,0.0,Match Report,49.0,641.0,24.0,155.0,216.0,276.0,56.0,641.0,21.0,11.0,52.4,5.0,23.8,440.0,2151.0,991.0,24.0,14.0,16.0,10.0,13.0,480.0,52.0,Match Report,1.0,0.0,0.0,11.0,9.0,1.0,18.0,11.0,7.0,0.0,0.0,0.0,36.0,8.0,10.0,44.4,Match Report
2023-12-09,17:30,Matchweek 16,Sat,Away,L,0.0,1.0,Aston Villa,1.4,0.6,61.0,42000.0,Martin Ødegaard,4-3-3,4-4-1-1,Jarred Gillett,Match Report,,0.0,12.0,3.0,25.0,0.0,0.0,14.8,1.0,0.0,0.0,1.4,1.4,0.12,-1.4,-1.4,Match Report,3.0,1.0,2.0,66.7,0.0,0.4,-0.6,0.0,0.0,0.0,0.0,1.0,5.0,20.0,22.0,9.0,22.7,26.8,4.0,0.0,10.8,7.0,1.0,14.3,3.0,31.5,Match Report,410.0,497.0,82.5,6668.0,2465.0,200.0,219.0,91.3,170.0,197.0,86.3,26.0,51.0,51.0,0.0,1.0,1.1,9.0,31.0,16.0,3.0,53.0,Match Report,24.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,31.0,18.0,16.0,11.0,4.0,13.0,17.0,76.5,4.0,10.0,5.0,5.0,4.0,35.0,16.0,0.0,Match Report,61.0,626.0,43.0,154.0,340.0,137.0,35.0,626.0,22.0,7.0,31.8,13.0,59.1,352.0,1634.0,935.0,13.0,10.0,5.0,20.0,18.0,406.0,53.0,Match Report,2.0,0.0,0.0,11.0,16.0,4.0,10.0,4.0,18.0,0.0,0.0,0.0,63.0,8.0,4.0,66.7,Match Report
2023-12-05,20:15,Matchweek 15,Tue,Away,W,4.0,3.0,Luton Town,2.2,0.5,66.0,11031.0,Martin Ødegaard,4-3-3,3-4-3,Samuel Barrott,Match Report,,4.0,23.0,9.0,39.1,0.17,0.44,15.5,0.0,0.0,0.0,2.2,2.2,0.1,1.8,1.8,Match Report,4.0,3.0,1.0,25.0,0.0,0.9,-2.1,0.0,0.0,0.0,0.0,8.0,16.0,50.0,26.0,2.0,42.3,32.5,5.0,100.0,65.2,9.0,2.0,22.2,2.0,17.0,Match Report,524.0,637.0,82.3,9012.0,3095.0,236.0,263.0,89.7,246.0,277.0,88.8,33.0,75.0,44.0,4.0,2.2,2.3,20.0,39.0,16.0,4.0,50.0,Match Report,42.0,33.0,2.0,2.0,3.0,1.0,1.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,Match Report,13.0,5.0,5.0,4.0,4.0,8.0,24.0,33.3,16.0,7.0,1.0,6.0,6.0,19.0,16.0,2.0,Match Report,66.0,745.0,39.0,213.0,333.0,204.0,49.0,745.0,21.0,8.0,38.1,9.0,42.9,436.0,1924.0,897.0,18.0,9.0,7.0,18.0,11.0,523.0,50.0,Match Report,1.0,0.0,0.0,7.0,14.0,4.0,25.0,6.0,5.0,0.0,0.0,0.0,51.0,19.0,19.0,50.0,Match Report
2023-12-02,15:00,Matchweek 14,Sat,Home,W,2.0,1.0,Wolves,2.8,0.7,57.0,60262.0,Martin Ødegaard,4-3-3,3-5-2,Peter Bankes,Match Report,,2.0,19.0,6.0,31.6,0.11,0.33,15.6,0.0,0.0,0.0,2.8,2.8,0.15,-0.8,-0.8,Match Report,3.0,1.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,2.0,9.0,22.2,24.0,6.0,33.3,32.0,5.0,20.0,23.8,7.0,1.0,14.3,0.0,12.0,Match Report,567.0,655.0,86.6,10105.0,2956.0,222.0,242.0,91.7,303.0,330.0,91.8,36.0,62.0,58.1,2.0,2.6,1.9,16.0,70.0,15.0,3.0,77.0,Match Report,33.0,27.0,1.0,1.0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Match Report,17.0,8.0,6.0,7.0,4.0,7.0,16.0,43.8,9.0,8.0,0.0,8.0,12.0,29.0,9.0,1.0,Match Report,57.0,754.0,44.0,146.0,341.0,268.0,36.0,754.0,15.0,3.0,20.0,10.0,66.7,491.0,2285.0,1112.0,23.0,12.0,9.0,15.0,8.0,561.0,77.0,Match Report,1.0,0.0,0.0,10.0,8.0,3.0,15.0,12.0,8.0,0.0,0.0,0.0,45.0,9.0,11.0,45.0,Match Report
2023-11-25,17:30,Matchweek 13,Sat,Away,W,1.0,0.0,Brentford,1.6,1.1,63.0,17201.0,Martin Ødegaard,4-3-3,5-3-2,Tim Robinson,Match Report,,1.0,15.0,4.0,26.7,0.07,0.25,15.2,0.0,0.0,0.0,1.6,1.6,0.11,-0.6,-0.6,Match Report,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,4.0,18.0,22.2,29.0,4.0,44.8,37.6,7.0,71.4,44.9,7.0,1.0,14.3,4.0,21.7,Match Report,442.0,564.0,78.4,7090.0,2335.0,224.0,254.0,88.2,159.0,193.0,82.4,37.0,73.0,50.7,1.0,1.4,1.3,11.0,35.0,11.0,2.0,50.0,Match Report,28.0,25.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,8.0,5.0,4.0,3.0,1.0,4.0,8.0,50.0,4.0,11.0,3.0,8.0,5.0,13.0,15.0,1.0,Match Report,63.0,661.0,59.0,160.0,224.0,281.0,32.0,661.0,11.0,5.0,45.5,6.0,54.5,421.0,1818.0,844.0,21.0,17.0,9.0,15.0,8.0,439.0,50.0,Match Report,1.0,0.0,0.0,7.0,8.0,3.0,27.0,5.0,5.0,0.0,0.0,0.0,46.0,20.0,23.0,46.5,Match Report
2023-11-11,15:00,Matchweek 12,Sat,Home,W,3.0,1.0,Burnley,1.8,0.3,63.0,60232.0,Jorginho,4-3-3,4-4-2,Michael Oliver,Match Report,,3.0,16.0,6.0,37.5,0.19,0.5,13.8,0.0,0.0,0.0,1.8,1.8,0.12,1.2,1.2,Match Report,5.0,1.0,4.0,80.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,3.0,10.0,30.0,22.0,6.0,36.4,32.1,4.0,50.0,48.5,7.0,0.0,0.0,1.0,23.0,Match Report,507.0,614.0,82.6,9164.0,2493.0,198.0,225.0,88.0,272.0,297.0,91.6,36.0,76.0,47.4,2.0,1.8,1.4,12.0,54.0,19.0,2.0,73.0,Match Report,27.0,19.0,4.0,1.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,Match Report,17.0,8.0,10.0,6.0,1.0,11.0,14.0,78.6,3.0,9.0,0.0,9.0,3.0,20.0,11.0,1.0,Match Report,63.0,691.0,44.0,143.0,290.0,261.0,45.0,691.0,12.0,5.0,41.7,6.0,50.0,448.0,2141.0,1053.0,21.0,3.0,10.0,5.0,7.0,503.0,70.0,Match Report,0.0,1.0,0.0,8.0,9.0,3.0,32.0,3.0,8.0,0.0,0.0,0.0,36.0,28.0,22.0,56.0,Match Report
2023-11-04,17:30,Matchweek 11,Sat,Away,L,0.0,1.0,Newcastle Utd,0.6,1.0,58.0,52194.0,Jorginho,4-3-3,4-3-3,Stuart Attwell,Match Report,,0.0,14.0,1.0,7.1,0.0,0.0,20.7,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6,Match Report,1.0,1.0,0.0,0.0,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,5.0,14.0,35.7,27.0,4.0,37.0,36.1,6.0,66.7,49.3,7.0,0.0,0.0,1.0,14.3,Match Report,431.0,525.0,82.1,7721.0,2366.0,187.0,209.0,89.5,201.0,231.0,87.0,39.0,69.0,56.5,0.0,0.5,0.9,11.0,52.0,10.0,3.0,52.0,Match Report,24.0,19.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,11.0,8.0,3.0,7.0,1.0,2.0,9.0,22.2,7.0,19.0,5.0,14.0,7.0,18.0,13.0,0.0,Match Report,58.0,620.0,40.0,123.0,262.0,241.0,30.0,620.0,18.0,7.0,38.9,8.0,44.4,352.0,1541.0,840.0,15.0,12.0,4.0,9.0,10.0,429.0,52.0,Match Report,1.0,0.0,0.0,9.0,14.0,1.0,25.0,7.0,8.0,0.0,0.0,0.0,40.0,14.0,13.0,51.9,Match Report
2023-10-28,15:00,Matchweek 10,Sat,Home,W,5.0,0.0,Sheffield Utd,2.8,0.0,67.0,60153.0,Bukayo Saka,4-3-3,4-4-2,Tim Robinson,Match Report,,5.0,12.0,6.0,50.0,0.33,0.67,17.0,0.0,1.0,1.0,2.8,2.0,0.17,2.2,2.0,Match Report,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,23.0,2.0,26.1,28.4,3.0,33.3,30.0,5.0,3.0,60.0,1.0,12.8,Match Report,613.0,693.0,88.5,10330.0,3085.0,263.0,294.0,89.5,288.0,306.0,94.1,42.0,58.0,72.4,2.0,1.6,1.3,8.0,46.0,8.0,1.0,57.0,Match Report,24.0,16.0,2.0,3.0,1.0,2.0,0.0,9.0,3.0,2.0,1.0,1.0,2.0,0.0,Match Report,10.0,4.0,5.0,4.0,1.0,6.0,9.0,66.7,3.0,9.0,1.0,8.0,8.0,18.0,8.0,0.0,Match Report,67.0,771.0,32.0,168.0,408.0,201.0,37.0,770.0,13.0,6.0,46.2,5.0,38.5,542.0,2516.0,1278.0,23.0,11.0,12.0,12.0,15.0,603.0,57.0,Match Report,0.0,0.0,0.0,9.0,13.0,1.0,17.0,8.0,4.0,1.0,0.0,0.0,49.0,11.0,10.0,52.4,Match Report
2023-10-21,17:30,Matchweek 9,Sat,Away,D,2.0,2.0,Chelsea,1.0,1.3,56.0,39723.0,Martin Ødegaard,4-3-3,4-2-3-1,Chris Kavanagh,Match Report,,2.0,13.0,3.0,23.1,0.15,0.67,14.3,0.0,0.0,0.0,1.0,1.0,0.08,1.0,1.0,Match Report,5.0,2.0,3.0,80.0,0.0,1.9,-0.1,1.0,1.0,0.0,0.0,4.0,13.0,30.8,49.0,10.0,22.4,29.3,6.0,33.3,24.8,7.0,1.0,14.3,4.0,23.6,Match Report,509.0,608.0,83.7,9108.0,3084.0,216.0,251.0,86.1,239.0,259.0,92.3,44.0,72.0,61.1,1.0,0.9,0.7,11.0,40.0,7.0,2.0,55.0,Match Report,21.0,11.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,19.0,9.0,7.0,6.0,6.0,7.0,11.0,63.6,4.0,9.0,1.0,8.0,9.0,28.0,5.0,2.0,Match Report,56.0,699.0,60.0,221.0,310.0,172.0,17.0,699.0,17.0,6.0,35.3,9.0,52.9,407.0,1720.0,873.0,13.0,13.0,3.0,13.0,8.0,502.0,55.0,Match Report,3.0,0.0,0.0,14.0,7.0,1.0,16.0,9.0,9.0,0.0,1.0,0.0,54.0,15.0,15.0,50.0,Match Report
2023-10-08,16:30,Matchweek 8,Sun,Home,W,1.0,0.0,Manchester City,0.4,0.5,49.0,60233.0,Martin Ødegaard,4-3-3,4-3-3,Michael Oliver,Match Report,,1.0,12.0,2.0,16.7,0.08,0.5,19.2,0.0,0.0,0.0,0.4,0.4,0.03,0.6,0.6,Match Report,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,45.5,45.0,5.0,42.2,35.2,7.0,42.9,31.1,9.0,1.0,11.1,0.0,3.5,Match Report,454.0,535.0,84.9,7261.0,2184.0,238.0,260.0,91.5,179.0,197.0,90.9,26.0,56.0,46.4,1.0,0.4,0.6,10.0,22.0,6.0,0.0,34.0,Match Report,23.0,14.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,20.0,12.0,5.0,9.0,6.0,10.0,18.0,55.6,8.0,16.0,2.0,14.0,9.0,29.0,9.0,0.0,Match Report,49.0,638.0,66.0,227.0,224.0,192.0,25.0,638.0,20.0,7.0,35.0,11.0,55.0,421.0,2054.0,843.0,13.0,14.0,5.0,6.0,11.0,442.0,34.0,Match Report,2.0,0.0,0.0,8.0,7.0,2.0,11.0,9.0,12.0,0.0,0.0,0.0,42.0,5.0,8.0,38.5,Match Report
2023-09-30,15:00,Matchweek 7,Sat,Away,W,4.0,0.0,Bournemouth,3.4,0.6,57.0,11193.0,Martin Ødegaard,4-3-3,4-2-3-1,Michael Salisbury,Match Report,,4.0,13.0,6.0,46.2,0.15,0.33,15.5,0.0,2.0,2.0,3.4,1.9,0.14,0.6,0.1,Match Report,1.0,0.0,1.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,5.0,10.0,50.0,51.0,3.0,15.7,23.0,7.0,28.6,26.0,12.0,3.0,25.0,1.0,15.3,Match Report,495.0,564.0,87.8,7132.0,2569.0,285.0,305.0,93.4,179.0,196.0,91.3,16.0,33.0,48.5,1.0,1.0,1.4,11.0,18.0,11.0,1.0,31.0,Match Report,28.0,18.0,2.0,3.0,2.0,3.0,0.0,7.0,2.0,1.0,0.0,1.0,3.0,0.0,Match Report,28.0,10.0,14.0,12.0,2.0,19.0,33.0,57.6,14.0,17.0,4.0,13.0,9.0,37.0,14.0,0.0,Match Report,57.0,686.0,82.0,279.0,250.0,163.0,35.0,684.0,17.0,10.0,58.8,5.0,29.4,450.0,2327.0,1130.0,20.0,11.0,6.0,19.0,11.0,490.0,30.0,Match Report,1.0,0.0,0.0,10.0,11.0,0.0,4.0,9.0,10.0,2.0,0.0,0.0,46.0,9.0,6.0,60.0,Match Report
2023-09-24,14:00,Matchweek 6,Sun,Home,D,2.0,2.0,Tottenham,1.8,1.4,47.0,60156.0,Martin Ødegaard,4-3-3,4-2-3-1,Robert Jones,Match Report,,1.0,12.0,4.0,33.3,0.0,0.0,16.9,0.0,1.0,1.0,1.8,1.2,0.1,-0.8,-1.2,Match Report,5.0,2.0,3.0,60.0,0.0,2.6,0.6,0.0,0.0,0.0,0.0,6.0,15.0,40.0,35.0,7.0,42.9,35.0,2.0,0.0,13.5,8.0,0.0,0.0,4.0,27.2,Match Report,346.0,423.0,81.8,6586.0,2377.0,143.0,163.0,87.7,161.0,183.0,88.0,40.0,67.0,59.7,0.0,0.6,0.6,8.0,29.0,5.0,2.0,32.0,Match Report,21.0,13.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Match Report,24.0,12.0,9.0,8.0,7.0,11.0,17.0,64.7,6.0,17.0,4.0,13.0,11.0,35.0,12.0,1.0,Match Report,47.0,529.0,54.0,146.0,216.0,174.0,25.0,528.0,17.0,8.0,47.1,9.0,52.9,313.0,1643.0,833.0,17.0,15.0,6.0,12.0,19.0,343.0,31.0,Match Report,3.0,0.0,0.0,12.0,18.0,2.0,20.0,11.0,12.0,0.0,0.0,0.0,46.0,14.0,8.0,63.6,Match Report
2023-09-17,16:30,Matchweek 5,Sun,Away,W,1.0,0.0,Everton,1.0,0.3,74.0,39217.0,Martin Ødegaard,4-3-3,4-5-1,Simon Hooper,Match Report,,1.0,13.0,4.0,30.8,0.08,0.25,17.4,0.0,0.0,0.0,1.0,1.0,0.08,0.0,0.0,Match Report,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,5.0,7.0,71.4,35.0,7.0,17.1,26.3,5.0,20.0,28.6,4.0,2.0,50.0,3.0,17.7,Match Report,627.0,721.0,87.0,11578.0,3473.0,233.0,257.0,90.7,324.0,350.0,92.6,60.0,84.0,71.4,1.0,0.7,0.7,9.0,37.0,16.0,3.0,60.0,Match Report,22.0,15.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Match Report,9.0,8.0,3.0,4.0,2.0,4.0,7.0,57.1,3.0,9.0,4.0,5.0,6.0,15.0,12.0,0.0,Match Report,74.0,797.0,62.0,250.0,328.0,223.0,28.0,797.0,18.0,10.0,55.6,7.0,38.9,545.0,2285.0,1209.0,15.0,14.0,5.0,13.0,12.0,618.0,58.0,Match Report,1.0,0.0,0.0,10.0,12.0,4.0,18.0,6.0,8.0,0.0,0.0,0.0,45.0,9.0,10.0,47.4,Match Report
2023-09-03,16:30,Matchweek 4,Sun,Home,W,3.0,1.0,Manchester Utd,2.3,0.9,55.0,60192.0,Martin Ødegaard,4-3-3,4-2-3-1,Anthony Taylor,Match Report,,3.0,17.0,5.0,29.4,0.18,0.6,15.0,0.0,0.0,0.0,2.3,2.3,0.13,0.7,0.7,Match Report,2.0,1.0,1.0,50.0,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,2.0,5.0,40.0,27.0,6.0,18.5,25.7,1.0,0.0,19.0,2.0,0.0,0.0,0.0,,Match Report,490.0,583.0,84.0,8429.0,2660.0,218.0,235.0,92.8,230.0,262.0,87.8,31.0,56.0,55.4,3.0,2.0,1.2,15.0,50.0,12.0,0.0,45.0,Match Report,31.0,23.0,4.0,3.0,1.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,Match Report,11.0,8.0,7.0,3.0,1.0,6.0,10.0,60.0,4.0,14.0,7.0,7.0,8.0,19.0,8.0,0.0,Match Report,55.0,680.0,46.0,168.0,269.0,246.0,41.0,680.0,22.0,12.0,54.5,10.0,45.5,434.0,2127.0,1083.0,25.0,14.0,7.0,11.0,5.0,484.0,43.0,Match Report,2.0,0.0,0.0,8.0,7.0,2.0,26.0,8.0,8.0,0.0,0.0,0.0,48.0,13.0,13.0,50.0,Match Report
2023-08-26,15:00,Matchweek 3,Sat,Home,D,2.0,2.0,Fulham,3.2,0.6,71.0,59961.0,Martin Ødegaard,4-3-3,4-3-3,Paul Tierney,Match Report,,2.0,18.0,9.0,50.0,0.06,0.11,13.8,0.0,1.0,1.0,3.2,2.4,0.14,-1.2,-1.4,Match Report,3.0,2.0,1.0,33.3,0.0,0.4,-1.6,0.0,0.0,0.0,0.0,2.0,3.0,66.7,30.0,6.0,6.7,21.1,5.0,20.0,25.8,8.0,0.0,0.0,2.0,23.0,Match Report,644.0,741.0,86.9,10897.0,3297.0,322.0,353.0,91.2,258.0,288.0,89.6,54.0,76.0,71.1,1.0,2.0,3.1,15.0,63.0,25.0,4.0,93.0,Match Report,34.0,27.0,2.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Match Report,14.0,8.0,3.0,9.0,2.0,5.0,6.0,83.3,1.0,14.0,2.0,12.0,6.0,20.0,11.0,2.0,Match Report,71.0,845.0,36.0,138.0,380.0,336.0,57.0,844.0,30.0,15.0,50.0,10.0,33.3,470.0,2742.0,1518.0,28.0,17.0,11.0,18.0,8.0,639.0,92.0,Match Report,0.0,0.0,0.0,6.0,5.0,4.0,32.0,6.0,8.0,1.0,0.0,0.0,56.0,9.0,14.0,39.1,Match Report
